effect_id,card_id,card_name,card_class,kind,ordinal,name,text,printed_cost,printed_damage,engine_source_path,engine_source_line_start,engine_source_line_end,engine_starter,engine_method_calls,engine_effect_tokens,generic_extraction,current_encoder,audit_status
card:710:ability:0,710,Meganium,pokemon,ability,0,[Ability] Wild Growth,Each Basic {G} Energy attached to all of your Pokémon provides {G}{G} Energy. The effect of Wild Growth doesn’t stack.,,,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,8429,8432,abilityBattleField,"[""abilityBattleField"",""textEn"",""effect"",""targetPokemon""]","[""DoubleGrassEnergy"",""Me""]","{""raw"":{""barrier"":0,""damage"":0,""draw"":0,""energy_active"":0,""energy_bench"":0,""gust"":0,""heal"":0,""immunity"":0,""mill"":0,""search"":0,""switch"":0},""status"":""parsed""}","{""included"":true,""raw"":{""barrier"":0,""damage"":0,""draw"":0,""energy_active"":0,""energy_bench"":0,""gust"":0,""heal"":0,""immunity"":0,""mill"":0,""search"":0,""switch"":0},""reason"":null}",pending
card:710:attack:0,710,Meganium,pokemon,attack,0,Solar Beam,,{G}{G}●●,140,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,8432,8435,attack,"[""attack"",""textEn""]",[],"{""raw"":{""conditional"":0,""cooldown"":0,""counter_snipe"":0,""cubchoo"":0,""deckout"":0,""discard_energy"":0,""draws_cards"":0,""energy_accel"":0,""immunity"":0,""item_lock"":0,""outrage"":0,""probabilistic"":0,""recoil"":0,""retreat_lock"":0,""revenge"":0,""snipe"":0},""status"":""parsed""}","{""included"":true,""raw"":{""conditional"":0,""cooldown"":0,""counter_snipe"":0,""cubchoo"":0,""damage"":140,""deckout"":0,""discard_energy"":0,""draws_cards"":0,""energy_accel"":0,""energy_cost"":4,""immunity"":0,""item_lock"":0,""outrage"":0,""probabilistic"":0,""recoil"":0,""retreat_lock"":0,""revenge"":0,""snipe"":0},""reason"":null}",pending
card:741:attack:0,741,Abra,pokemon,attack,0,Teleportation Attack,Switch this Pokémon with 1 of your Benched Pokémon.,{P},10,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,8752,8757,attack,"[""attack"",""textEn"",""setPostEffect"",""effectSwitch""]","[""Me""]","{""raw"":{""conditional"":0,""cooldown"":0,""counter_snipe"":0,""cubchoo"":0,""deckout"":0,""discard_energy"":0,""draws_cards"":0,""energy_accel"":0,""immunity"":0,""item_lock"":0,""outrage"":0,""probabilistic"":0,""recoil"":0,""retreat_lock"":0,""revenge"":0,""snipe"":0},""status"":""parsed""}","{""included"":true,""raw"":{""conditional"":0,""cooldown"":0,""counter_snipe"":0,""cubchoo"":0,""damage"":10,""deckout"":0,""discard_energy"":0,""draws_cards"":0,""energy_accel"":0,""energy_cost"":1,""immunity"":0,""item_lock"":0,""outrage"":0,""probabilistic"":0,""recoil"":0,""retreat_lock"":0,""revenge"":0,""snipe"":0},""reason"":null}",pending
card:742:ability:0,742,Kadabra,pokemon,ability,0,[Ability] Psychic Draw,"Once during your turn, when you play this Pokémon from your hand to evolve 1 of your Pokémon, you may use this Ability. Draw 2 cards.",,,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,8763,8766,abilityEvolve,"[""abilityEvolve"",""textEn"",""effectDraw""]",[],"{""raw"":{""barrier"":0,""damage"":0,""draw"":2,""energy_active"":0,""energy_bench"":0,""gust"":0,""heal"":0,""immunity"":0,""mill"":0,""search"":0,""switch"":0},""status"":""parsed""}","{""included"":true,""raw"":{""barrier"":0,""damage"":0,""draw"":2,""energy_active"":0,""energy_bench"":0,""gust"":0,""heal"":0,""immunity"":0,""mill"":0,""search"":0,""switch"":0},""reason"":null}",pending
card:742:attack:0,742,Kadabra,pokemon,attack,0,Super Psy Bolt,,{P},30,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,8766,8769,attack,"[""attack"",""textEn""]",[],"{""raw"":{""conditional"":0,""cooldown"":0,""counter_snipe"":0,""cubchoo"":0,""deckout"":0,""discard_energy"":0,""draws_cards"":0,""energy_accel"":0,""immunity"":0,""item_lock"":0,""outrage"":0,""probabilistic"":0,""recoil"":0,""retreat_lock"":0,""revenge"":0,""snipe"":0},""status"":""parsed""}","{""included"":true,""raw"":{""conditional"":0,""cooldown"":0,""counter_snipe"":0,""cubchoo"":0,""damage"":30,""deckout"":0,""discard_energy"":0,""draws_cards"":0,""energy_accel"":0,""energy_cost"":1,""immunity"":0,""item_lock"":0,""outrage"":0,""probabilistic"":0,""recoil"":0,""retreat_lock"":0,""revenge"":0,""snipe"":0},""reason"":null}",pending
card:743:ability:0,743,Alakazam,pokemon,ability,0,[Ability] Psychic Draw,"Once during your turn, when you play this Pokémon from your hand to evolve 1 of your Pokémon, you may use this Ability. Draw 3 cards.",,,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,8775,8778,abilityEvolve,"[""abilityEvolve"",""textEn"",""effectDraw""]",[],"{""raw"":{""barrier"":0,""damage"":0,""draw"":3,""energy_active"":0,""energy_bench"":0,""gust"":0,""heal"":0,""immunity"":0,""mill"":0,""search"":0,""switch"":0},""status"":""parsed""}","{""included"":true,""raw"":{""barrier"":0,""damage"":0,""draw"":3,""energy_active"":0,""energy_bench"":0,""gust"":0,""heal"":0,""immunity"":0,""mill"":0,""search"":0,""switch"":0},""reason"":null}",pending
card:743:attack:0,743,Alakazam,pokemon,attack,0,Powerful Hand,Place 2 damage counters on your opponent’s Active Pokémon for each card in your hand.,{P},,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,8778,8783,attack,"[""attack"",""textEn"",""preEffect"",""eVal"",""targetHand"",""effect"",""eVal"",""targetActive""]","[""EffectDamageChangeTargetCount"",""Me"",""DamageCounter"",""Enemy""]","{""raw"":{""conditional"":0,""cooldown"":0,""counter_snipe"":20,""cubchoo"":0,""deckout"":0,""discard_energy"":0,""draws_cards"":0,""energy_accel"":0,""immunity"":0,""item_lock"":0,""outrage"":0,""probabilistic"":0,""recoil"":0,""retreat_lock"":0,""revenge"":0,""snipe"":0},""status"":""parsed""}","{""included"":true,""raw"":{""conditional"":0,""cooldown"":0,""counter_snipe"":0,""cubchoo"":0,""damage"":0,""deckout"":0,""discard_energy"":0,""draws_cards"":0,""energy_accel"":0,""energy_cost"":1,""immunity"":0,""item_lock"":0,""outrage"":0,""probabilistic"":0,""recoil"":0,""retreat_lock"":0,""revenge"":0,""snipe"":0},""reason"":null}",pending
card:745:attack:0,745,Ralts,pokemon,attack,0,Collect,Draw a card.,●,,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,8797,8801,attack,"[""attack"",""textEn"",""setPostEffect"",""effectDraw""]",[],"{""raw"":{""conditional"":0,""cooldown"":0,""counter_snipe"":0,""cubchoo"":0,""deckout"":0,""discard_energy"":0,""draws_cards"":1,""energy_accel"":0,""immunity"":0,""item_lock"":0,""outrage"":0,""probabilistic"":0,""recoil"":0,""retreat_lock"":0,""revenge"":0,""snipe"":0},""status"":""parsed""}","{""included"":true,""raw"":{""conditional"":0,""cooldown"":0,""counter_snipe"":0,""cubchoo"":0,""damage"":0,""deckout"":0,""discard_energy"":0,""draws_cards"":1,""energy_accel"":0,""energy_cost"":1,""immunity"":0,""item_lock"":0,""outrage"":0,""probabilistic"":0,""recoil"":0,""retreat_lock"":0,""revenge"":0,""snipe"":0},""reason"":null}",pending
card:745:attack:1,745,Ralts,pokemon,attack,1,Headbutt,,{P},10,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,8801,8804,attack,"[""attack"",""textEn""]",[],"{""raw"":{""conditional"":0,""cooldown"":0,""counter_snipe"":0,""cubchoo"":0,""deckout"":0,""discard_energy"":0,""draws_cards"":0,""energy_accel"":0,""immunity"":0,""item_lock"":0,""outrage"":0,""probabilistic"":0,""recoil"":0,""retreat_lock"":0,""revenge"":0,""snipe"":0},""status"":""parsed""}","{""included"":true,""raw"":{""conditional"":0,""cooldown"":0,""counter_snipe"":0,""cubchoo"":0,""damage"":10,""deckout"":0,""discard_energy"":0,""draws_cards"":0,""energy_accel"":0,""energy_cost"":1,""immunity"":0,""item_lock"":0,""outrage"":0,""probabilistic"":0,""recoil"":0,""retreat_lock"":0,""revenge"":0,""snipe"":0},""reason"":null}",pending
card:746:attack:0,746,Kirlia,pokemon,attack,0,Call Sign,"Search your deck for up to 3 Pokémon, reveal them, and put them into your hand. Then, shuffle your deck.",{P},,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,8810,8814,attack,"[""attack"",""textEn"",""setPostEffect"",""effectDeckToHandAndShuffle"",""targetPokemonCard""]",[],"{""raw"":{""conditional"":0,""cooldown"":0,""counter_snipe"":0,""cubchoo"":0,""deckout"":0,""discard_energy"":0,""draws_cards"":0,""energy_accel"":0,""immunity"":0,""item_lock"":0,""outrage"":0,""probabilistic"":0,""recoil"":0,""retreat_lock"":0,""revenge"":0,""snipe"":0},""status"":""parsed""}","{""included"":true,""raw"":{""conditional"":0,""cooldown"":0,""counter_snipe"":0,""cubchoo"":0,""damage"":0,""deckout"":0,""discard_energy"":0,""draws_cards"":0,""energy_accel"":0,""energy_cost"":1,""immunity"":0,""item_lock"":0,""outrage"":0,""probabilistic"":0,""recoil"":0,""retreat_lock"":0,""revenge"":0,""snipe"":0},""reason"":null}",pending
card:746:attack:1,746,Kirlia,pokemon,attack,1,Psyshot,,{P},30,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,8814,8817,attack,"[""attack"",""textEn""]",[],"{""raw"":{""conditional"":0,""cooldown"":0,""counter_snipe"":0,""cubchoo"":0,""deckout"":0,""discard_energy"":0,""draws_cards"":0,""energy_accel"":0,""immunity"":0,""item_lock"":0,""outrage"":0,""probabilistic"":0,""recoil"":0,""retreat_lock"":0,""revenge"":0,""snipe"":0},""status"":""parsed""}","{""included"":true,""raw"":{""conditional"":0,""cooldown"":0,""counter_snipe"":0,""cubchoo"":0,""damage"":30,""deckout"":0,""discard_energy"":0,""draws_cards"":0,""energy_accel"":0,""energy_cost"":1,""immunity"":0,""item_lock"":0,""outrage"":0,""probabilistic"":0,""recoil"":0,""retreat_lock"":0,""revenge"":0,""snipe"":0},""reason"":null}",pending
card:747:attack:0,747,Mega Gardevoir ex,pokemon,attack,0,Overflowing Wishes,"For each of your Benched Pokémon, search your deck for a Basic {P} Energy card and attach it to that Pokémon. Then, shuffle your deck.",{P},,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,8823,8830,attack,"[""attack"",""textEn"",""setPostEffect"",""existMyBench"",""effect"",""targetBench"",""effectAttachToEach"",""targetDeck"",""targetCardId"",""maxSelect"",""effectShuffle""]","[""SelectAttachFrom"",""Me"",""PSYCHIC_ENERGY""]","{""raw"":{""conditional"":0,""cooldown"":0,""counter_snipe"":0,""cubchoo"":0,""deckout"":0,""discard_energy"":0,""draws_cards"":0,""energy_accel"":1,""immunity"":0,""item_lock"":0,""outrage"":0,""probabilistic"":0,""recoil"":0,""retreat_lock"":0,""revenge"":0,""snipe"":0},""status"":""parsed""}","{""included"":true,""raw"":{""conditional"":0,""cooldown"":0,""counter_snipe"":0,""cubchoo"":0,""damage"":0,""deckout"":0,""discard_energy"":0,""draws_cards"":0,""energy_accel"":1,""energy_cost"":1,""immunity"":0,""item_lock"":0,""outrage"":0,""probabilistic"":0,""recoil"":0,""retreat_lock"":0,""revenge"":0,""snipe"":0},""reason"":null}",pending
card:747:attack:1,747,Mega Gardevoir ex,pokemon,attack,1,Mega Symphonia,This attack does 50 damage for each {P} Energy attached to all of your Pokémon.,{P},50×,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,8830,8834,attack,"[""attack"",""textEn"",""preEffect"",""eVal"",""targetPokemon""]","[""AttackDamageChangeTypeEnergyCount"",""Me""]","{""raw"":{""conditional"":0,""cooldown"":0,""counter_snipe"":0,""cubchoo"":0,""deckout"":0,""discard_energy"":0,""draws_cards"":0,""energy_accel"":0,""immunity"":0,""item_lock"":0,""outrage"":0,""probabilistic"":0,""recoil"":0,""retreat_lock"":0,""revenge"":0,""snipe"":0},""status"":""parsed""}","{""included"":true,""raw"":{""conditional"":0,""cooldown"":0,""counter_snipe"":0,""cubchoo"":0,""damage"":50,""deckout"":0,""discard_energy"":0,""draws_cards"":0,""energy_accel"":0,""energy_cost"":1,""immunity"":0,""item_lock"":0,""outrage"":0,""probabilistic"":0,""recoil"":0,""retreat_lock"":0,""revenge"":0,""snipe"":0},""reason"":null}",pending
card:756:ability:0,756,Mega Kangaskhan ex,pokemon,ability,0,[Ability] Run Errand,"Once during your turn, if this Pokémon is in the Active Spot, you may use this Ability. Draw 2 cards. You can’t use more than 1 Run Errand Ability each turn.",,,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,8941,8945,activateSkillOnceTurnActive,"[""activateSkillOnceTurnActive"",""textEn"",""conditionNoSameNameSkillThisTurn"",""effectDraw""]",[],"{""raw"":{""barrier"":0,""damage"":0,""draw"":2,""energy_active"":0,""energy_bench"":0,""gust"":0,""heal"":0,""immunity"":0,""mill"":0,""search"":0,""switch"":0},""status"":""parsed""}","{""included"":true,""raw"":{""barrier"":0,""damage"":0,""draw"":2,""energy_active"":0,""energy_bench"":0,""gust"":0,""heal"":0,""immunity"":0,""mill"":0,""search"":0,""switch"":0},""reason"":null}",pending
card:756:attack:0,756,Mega Kangaskhan ex,pokemon,attack,0,Rapid-Fire Combo,Flip a coin until you get tails. This attack does 50 more damage for each heads.,●●●,200,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,8945,8949,attack,"[""attack"",""textEn"",""preEffect"",""eVal""]","[""AttackDamageChangeCoinUntilTail"",""None""]","{""raw"":{""conditional"":0,""cooldown"":0,""counter_snipe"":0,""cubchoo"":0,""deckout"":0,""discard_energy"":0,""draws_cards"":0,""energy_accel"":0,""immunity"":0,""item_lock"":0,""outrage"":0,""probabilistic"":1,""recoil"":0,""retreat_lock"":0,""revenge"":0,""snipe"":0},""status"":""parsed""}","{""included"":true,""raw"":{""conditional"":0,""cooldown"":0,""counter_snipe"":0,""cubchoo"":0,""damage"":200,""deckout"":0,""discard_energy"":0,""draws_cards"":0,""energy_accel"":0,""energy_cost"":3,""immunity"":0,""item_lock"":0,""outrage"":0,""probabilistic"":1,""recoil"":0,""retreat_lock"":0,""revenge"":0,""snipe"":0},""reason"":null}",pending
card:791:attack:0,791,Moltres,pokemon,attack,0,Fighting Wings,"If your opponent’s Active Pokémon is a Pokémon {ex}, this attack does 90 more damage.",{R},20,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,9315,9321,attack,"[""attack"",""textEn"",""setPreEffect"",""exist"",""targetCondition"",""preEffectAttackDamageChange""]","[""TargetType"",""Ex""]","{""raw"":{""conditional"":0,""cooldown"":0,""counter_snipe"":0,""cubchoo"":0,""deckout"":0,""discard_energy"":0,""draws_cards"":0,""energy_accel"":0,""immunity"":0,""item_lock"":0,""outrage"":0,""probabilistic"":0,""recoil"":0,""retreat_lock"":0,""revenge"":0,""snipe"":0},""status"":""parsed""}","{""included"":true,""raw"":{""conditional"":0,""cooldown"":0,""counter_snipe"":0,""cubchoo"":0,""damage"":20,""deckout"":0,""discard_energy"":0,""draws_cards"":0,""energy_accel"":0,""energy_cost"":1,""immunity"":0,""item_lock"":0,""outrage"":0,""probabilistic"":0,""recoil"":0,""retreat_lock"":0,""revenge"":0,""snipe"":0},""reason"":null}",pending
card:817:attack:0,817,Bramblin,pokemon,attack,0,Sneaky Placement,Place 1 damage counter on 1 of your opponent’s Pokémon.,{P},,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,9600,9604,attack,"[""attack"",""textEn"",""postEffect"",""eVal"",""targetPokemon"",""singleSelect""]","[""DamageCounter"",""Enemy""]","{""raw"":{""conditional"":0,""cooldown"":0,""counter_snipe"":10,""cubchoo"":0,""deckout"":0,""discard_energy"":0,""draws_cards"":0,""energy_accel"":0,""immunity"":0,""item_lock"":0,""outrage"":0,""probabilistic"":0,""recoil"":0,""retreat_lock"":0,""revenge"":0,""snipe"":0},""status"":""parsed""}","{""included"":true,""raw"":{""conditional"":0,""cooldown"":0,""counter_snipe"":10,""cubchoo"":0,""damage"":0,""deckout"":0,""discard_energy"":0,""draws_cards"":0,""energy_accel"":0,""energy_cost"":1,""immunity"":0,""item_lock"":0,""outrage"":0,""probabilistic"":0,""recoil"":0,""retreat_lock"":0,""revenge"":0,""snipe"":0},""reason"":null}",pending
card:818:ability:0,818,Brambleghast,pokemon,ability,0,[Ability] Prison Panic,"Once during your turn, when you play this Pokémon from your hand to evolve 1 of your Pokémon, you may use this Ability. Make your opponent’s Active Pokémon Confused.",,,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,9610,9613,abilityEvolve,"[""abilityEvolve"",""textEn"",""effect""]","[""Confuse"",""Enemy""]","{""raw"":{""barrier"":0,""damage"":0,""draw"":0,""energy_active"":0,""energy_bench"":0,""gust"":0,""heal"":0,""immunity"":0,""mill"":0,""search"":0,""switch"":0},""status"":""parsed""}","{""included"":true,""raw"":{""barrier"":0,""damage"":0,""draw"":0,""energy_active"":0,""energy_bench"":0,""gust"":0,""heal"":0,""immunity"":0,""mill"":0,""search"":0,""switch"":0},""reason"":null}",pending
card:818:attack:0,818,Brambleghast,pokemon,attack,0,Psychic Sphere,,{P}●●,80,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,9613,9616,attack,"[""attack"",""textEn""]",[],"{""raw"":{""conditional"":0,""cooldown"":0,""counter_snipe"":0,""cubchoo"":0,""deckout"":0,""discard_energy"":0,""draws_cards"":0,""energy_accel"":0,""immunity"":0,""item_lock"":0,""outrage"":0,""probabilistic"":0,""recoil"":0,""retreat_lock"":0,""revenge"":0,""snipe"":0},""status"":""parsed""}","{""included"":true,""raw"":{""conditional"":0,""cooldown"":0,""counter_snipe"":0,""cubchoo"":0,""damage"":80,""deckout"":0,""discard_energy"":0,""draws_cards"":0,""energy_accel"":0,""energy_cost"":3,""immunity"":0,""item_lock"":0,""outrage"":0,""probabilistic"":0,""recoil"":0,""retreat_lock"":0,""revenge"":0,""snipe"":0},""reason"":null}",pending
card:827:attack:0,827,Carvanha,pokemon,attack,0,Reckless Charge,This Pokémon also does 10 damage to itself.,{D},30,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,9702,9706,attack,"[""attack"",""textEn"",""postEffectDamageMe""]",[],"{""raw"":{""conditional"":0,""cooldown"":0,""counter_snipe"":0,""cubchoo"":0,""deckout"":0,""discard_energy"":0,""draws_cards"":0,""energy_accel"":0,""immunity"":0,""item_lock"":0,""outrage"":0,""probabilistic"":0,""recoil"":10,""retreat_lock"":0,""revenge"":0,""snipe"":0},""status"":""parsed""}","{""included"":true,""raw"":{""conditional"":0,""cooldown"":0,""counter_snipe"":0,""cubchoo"":0,""damage"":30,""deckout"":0,""discard_energy"":0,""draws_cards"":0,""energy_accel"":0,""energy_cost"":1,""immunity"":0,""item_lock"":0,""outrage"":0,""probabilistic"":0,""recoil"":10,""retreat_lock"":0,""revenge"":0,""snipe"":0},""reason"":null}",pending
card:828:attack:0,828,Mega Sharpedo ex,pokemon,attack,0,Greedy Fang,Draw 2 cards.,{D},70,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,9711,9715,attack,"[""attack"",""textEn"",""setPostEffect"",""effectDraw""]",[],"{""raw"":{""conditional"":0,""cooldown"":0,""counter_snipe"":0,""cubchoo"":0,""deckout"":0,""discard_energy"":0,""draws_cards"":2,""energy_accel"":0,""immunity"":0,""item_lock"":0,""outrage"":0,""probabilistic"":0,""recoil"":0,""retreat_lock"":0,""revenge"":0,""snipe"":0},""status"":""parsed""}","{""included"":true,""raw"":{""conditional"":0,""cooldown"":0,""counter_snipe"":0,""cubchoo"":0,""damage"":70,""deckout"":0,""discard_energy"":0,""draws_cards"":2,""energy_accel"":0,""energy_cost"":1,""immunity"":0,""item_lock"":0,""outrage"":0,""probabilistic"":0,""recoil"":0,""retreat_lock"":0,""revenge"":0,""snipe"":0},""reason"":null}",pending
card:828:attack:1,828,Mega Sharpedo ex,pokemon,attack,1,Hungry Jaws,"If this Pokémon has any damage counters on it, this attack does 150 more damage.",{D}{D},120,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,9715,9721,attack,"[""attack"",""textEn"",""setPreEffect"",""exist"",""targetDamaged"",""preEffectAttackDamageChange""]",[],"{""raw"":{""conditional"":0,""cooldown"":0,""counter_snipe"":0,""cubchoo"":0,""deckout"":0,""discard_energy"":0,""draws_cards"":0,""energy_accel"":0,""immunity"":0,""item_lock"":0,""outrage"":0,""probabilistic"":0,""recoil"":0,""retreat_lock"":0,""revenge"":0,""snipe"":0},""status"":""parsed""}","{""included"":true,""raw"":{""conditional"":0,""cooldown"":0,""counter_snipe"":0,""cubchoo"":0,""damage"":120,""deckout"":0,""discard_energy"":0,""draws_cards"":0,""energy_accel"":0,""energy_cost"":2,""immunity"":0,""item_lock"":0,""outrage"":0,""probabilistic"":0,""recoil"":0,""retreat_lock"":0,""revenge"":0,""snipe"":0},""reason"":null}",pending
